video_id,frames_path,label
neuraltextures__080_061,faces_ffpp/neuraltextures__080_061.npz,1
neuraltextures__081_087,faces_ffpp/neuraltextures__081_087.npz,1
neuraltextures__082_103,faces_ffpp/neuraltextures__082_103.npz,1
neuraltextures__083_213,faces_ffpp/neuraltextures__083_213.npz,1
neuraltextures__084_042,faces_ffpp/neuraltextures__084_042.npz,1
neuraltextures__085_124,faces_ffpp/neuraltextures__085_124.npz,1
neuraltextures__087_081,faces_ffpp/neuraltextures__087_081.npz,1
neuraltextures__089_065,faces_ffpp/neuraltextures__089_065.npz,1
neuraltextures__090_086,faces_ffpp/neuraltextures__090_086.npz,1
neuraltextures__091_116,faces_ffpp/neuraltextures__091_116.npz,1
neuraltextures__092_098,faces_ffpp/neuraltextures__092_098.npz,1
neuraltextures__093_121,faces_ffpp/neuraltextures__093_121.npz,1
neuraltextures__094_111,faces_ffpp/neuraltextures__094_111.npz,1
neuraltextures__095_053,faces_ffpp/neuraltextures__095_053.npz,1
neuraltextures__097_033,faces_ffpp/neuraltextures__097_033.npz,1
neuraltextures__098_092,faces_ffpp/neuraltextures__098_092.npz,1
neuraltextures__099_295,faces_ffpp/neuraltextures__099_295.npz,1
neuraltextures__100_077,faces_ffpp/neuraltextures__100_077.npz,1
neuraltextures__102_114,faces_ffpp/neuraltextures__102_114.npz,1
neuraltextures__103_082,faces_ffpp/neuraltextures__103_082.npz,1
neuraltextures__104_126,faces_ffpp/neuraltextures__104_126.npz,1
neuraltextures__105_180,faces_ffpp/neuraltextures__105_180.npz,1
neuraltextures__106_198,faces_ffpp/neuraltextures__106_198.npz,1
neuraltextures__108_052,faces_ffpp/neuraltextures__108_052.npz,1
neuraltextures__109_107,faces_ffpp/neuraltextures__109_107.npz,1
neuraltextures__111_094,faces_ffpp/neuraltextures__111_094.npz,1
neuraltextures__112_892,faces_ffpp/neuraltextures__112_892.npz,1
neuraltextures__113_983,faces_ffpp/neuraltextures__113_983.npz,1
neuraltextures__114_102,faces_ffpp/neuraltextures__114_102.npz,1
neuraltextures__115_939,faces_ffpp/neuraltextures__115_939.npz,1
neuraltextures__116_091,faces_ffpp/neuraltextures__116_091.npz,1
neuraltextures__117_217,faces_ffpp/neuraltextures__117_217.npz,1
neuraltextures__118_120,faces_ffpp/neuraltextures__118_120.npz,1
neuraltextures__119_123,faces_ffpp/neuraltextures__119_123.npz,1
neuraltextures__121_093,faces_ffpp/neuraltextures__121_093.npz,1
neuraltextures__122_144,faces_ffpp/neuraltextures__122_144.npz,1
neuraltextures__123_119,faces_ffpp/neuraltextures__123_119.npz,1
neuraltextures__124_085,faces_ffpp/neuraltextures__124_085.npz,1
neuraltextures__125_038,faces_ffpp/neuraltextures__125_038.npz,1
neuraltextures__126_104,faces_ffpp/neuraltextures__126_104.npz,1
neuraltextures__127_129,faces_ffpp/neuraltextures__127_129.npz,1
neuraltextures__128_896,faces_ffpp/neuraltextures__128_896.npz,1
neuraltextures__129_127,faces_ffpp/neuraltextures__129_127.npz,1
neuraltextures__130_139,faces_ffpp/neuraltextures__130_139.npz,1
neuraltextures__131_518,faces_ffpp/neuraltextures__131_518.npz,1
neuraltextures__132_007,faces_ffpp/neuraltextures__132_007.npz,1
neuraltextures__133_148,faces_ffpp/neuraltextures__133_148.npz,1
neuraltextures__134_192,faces_ffpp/neuraltextures__134_192.npz,1
neuraltextures__135_880,faces_ffpp/neuraltextures__135_880.npz,1
neuraltextures__138_142,faces_ffpp/neuraltextures__138_142.npz,1
neuraltextures__140_143,faces_ffpp/neuraltextures__140_143.npz,1
neuraltextures__141_161,faces_ffpp/neuraltextures__141_161.npz,1
neuraltextures__142_138,faces_ffpp/neuraltextures__142_138.npz,1
neuraltextures__143_140,faces_ffpp/neuraltextures__143_140.npz,1
neuraltextures__144_122,faces_ffpp/neuraltextures__144_122.npz,1
neuraltextures__145_299,faces_ffpp/neuraltextures__145_299.npz,1
neuraltextures__146_256,faces_ffpp/neuraltextures__146_256.npz,1
neuraltextures__147_055,faces_ffpp/neuraltextures__147_055.npz,1
neuraltextures__148_133,faces_ffpp/neuraltextures__148_133.npz,1
neuraltextures__149_152,faces_ffpp/neuraltextures__149_152.npz,1
neuraltextures__150_153,faces_ffpp/neuraltextures__150_153.npz,1
neuraltextures__151_225,faces_ffpp/neuraltextures__151_225.npz,1
neuraltextures__152_149,faces_ffpp/neuraltextures__152_149.npz,1
neuraltextures__153_150,faces_ffpp/neuraltextures__153_150.npz,1
neuraltextures__154_386,faces_ffpp/neuraltextures__154_386.npz,1
neuraltextures__155_576,faces_ffpp/neuraltextures__155_576.npz,1
neuraltextures__156_243,faces_ffpp/neuraltextures__156_243.npz,1
neuraltextures__157_245,faces_ffpp/neuraltextures__157_245.npz,1
neuraltextures__159_175,faces_ffpp/neuraltextures__159_175.npz,1
neuraltextures__160_928,faces_ffpp/neuraltextures__160_928.npz,1
neuraltextures__161_141,faces_ffpp/neuraltextures__161_141.npz,1
neuraltextures__162_330,faces_ffpp/neuraltextures__162_330.npz,1
neuraltextures__163_031,faces_ffpp/neuraltextures__163_031.npz,1
neuraltextures__164_216,faces_ffpp/neuraltextures__164_216.npz,1
neuraltextures__165_137,faces_ffpp/neuraltextures__165_137.npz,1
neuraltextures__166_167,faces_ffpp/neuraltextures__166_167.npz,1
neuraltextures__167_166,faces_ffpp/neuraltextures__167_166.npz,1
neuraltextures__169_227,faces_ffpp/neuraltextures__169_227.npz,1
neuraltextures__170_186,faces_ffpp/neuraltextures__170_186.npz,1
neuraltextures__171_173,faces_ffpp/neuraltextures__171_173.npz,1
neuraltextures__172_582,faces_ffpp/neuraltextures__172_582.npz,1
neuraltextures__173_171,faces_ffpp/neuraltextures__173_171.npz,1
neuraltextures__175_159,faces_ffpp/neuraltextures__175_159.npz,1
neuraltextures__176_190,faces_ffpp/neuraltextures__176_190.npz,1
neuraltextures__177_211,faces_ffpp/neuraltextures__177_211.npz,1
neuraltextures__178_598,faces_ffpp/neuraltextures__178_598.npz,1
neuraltextures__179_212,faces_ffpp/neuraltextures__179_212.npz,1
neuraltextures__180_105,faces_ffpp/neuraltextures__180_105.npz,1
neuraltextures__181_199,faces_ffpp/neuraltextures__181_199.npz,1
neuraltextures__182_242,faces_ffpp/neuraltextures__182_242.npz,1
neuraltextures__183_253,faces_ffpp/neuraltextures__183_253.npz,1
neuraltextures__185_276,faces_ffpp/neuraltextures__185_276.npz,1
neuraltextures__186_170,faces_ffpp/neuraltextures__186_170.npz,1
neuraltextures__187_234,faces_ffpp/neuraltextures__187_234.npz,1
neuraltextures__188_191,faces_ffpp/neuraltextures__188_191.npz,1
neuraltextures__189_200,faces_ffpp/neuraltextures__189_200.npz,1
neuraltextures__190_176,faces_ffpp/neuraltextures__190_176.npz,1
neuraltextures__191_188,faces_ffpp/neuraltextures__191_188.npz,1
neuraltextures__192_134,faces_ffpp/neuraltextures__192_134.npz,1
neuraltextures__193_030,faces_ffpp/neuraltextures__193_030.npz,1
neuraltextures__194_235,faces_ffpp/neuraltextures__194_235.npz,1
neuraltextures__195_442,faces_ffpp/neuraltextures__195_442.npz,1
neuraltextures__196_310,faces_ffpp/neuraltextures__196_310.npz,1
neuraltextures__197_224,faces_ffpp/neuraltextures__197_224.npz,1
neuraltextures__200_189,faces_ffpp/neuraltextures__200_189.npz,1
neuraltextures__201_203,faces_ffpp/neuraltextures__201_203.npz,1
neuraltextures__202_348,faces_ffpp/neuraltextures__202_348.npz,1
neuraltextures__203_201,faces_ffpp/neuraltextures__203_201.npz,1
neuraltextures__204_230,faces_ffpp/neuraltextures__204_230.npz,1
neuraltextures__205_184,faces_ffpp/neuraltextures__205_184.npz,1
neuraltextures__206_221,faces_ffpp/neuraltextures__206_221.npz,1
neuraltextures__207_908,faces_ffpp/neuraltextures__207_908.npz,1
neuraltextures__211_177,faces_ffpp/neuraltextures__211_177.npz,1
neuraltextures__212_179,faces_ffpp/neuraltextures__212_179.npz,1
neuraltextures__214_255,faces_ffpp/neuraltextures__214_255.npz,1
neuraltextures__216_164,faces_ffpp/neuraltextures__216_164.npz,1
neuraltextures__217_117,faces_ffpp/neuraltextures__217_117.npz,1
neuraltextures__219_220,faces_ffpp/neuraltextures__219_220.npz,1
neuraltextures__220_219,faces_ffpp/neuraltextures__220_219.npz,1
neuraltextures__222_168,faces_ffpp/neuraltextures__222_168.npz,1
neuraltextures__223_586,faces_ffpp/neuraltextures__223_586.npz,1
neuraltextures__224_197,faces_ffpp/neuraltextures__224_197.npz,1
neuraltextures__225_151,faces_ffpp/neuraltextures__225_151.npz,1
neuraltextures__226_491,faces_ffpp/neuraltextures__226_491.npz,1
neuraltextures__227_169,faces_ffpp/neuraltextures__227_169.npz,1
neuraltextures__228_289,faces_ffpp/neuraltextures__228_289.npz,1
neuraltextures__229_247,faces_ffpp/neuraltextures__229_247.npz,1
neuraltextures__230_204,faces_ffpp/neuraltextures__230_204.npz,1
neuraltextures__231_663,faces_ffpp/neuraltextures__231_663.npz,1
neuraltextures__232_248,faces_ffpp/neuraltextures__232_248.npz,1
neuraltextures__233_995,faces_ffpp/neuraltextures__233_995.npz,1
neuraltextures__234_187,faces_ffpp/neuraltextures__234_187.npz,1
neuraltextures__236_237,faces_ffpp/neuraltextures__236_237.npz,1
neuraltextures__238_282,faces_ffpp/neuraltextures__238_282.npz,1
neuraltextures__239_218,faces_ffpp/neuraltextures__239_218.npz,1
neuraltextures__240_290,faces_ffpp/neuraltextures__240_290.npz,1
neuraltextures__241_210,faces_ffpp/neuraltextures__241_210.npz,1
neuraltextures__242_182,faces_ffpp/neuraltextures__242_182.npz,1
neuraltextures__243_156,faces_ffpp/neuraltextures__243_156.npz,1
neuraltextures__245_157,faces_ffpp/neuraltextures__245_157.npz,1
neuraltextures__246_258,faces_ffpp/neuraltextures__246_258.npz,1
neuraltextures__248_232,faces_ffpp/neuraltextures__248_232.npz,1
neuraltextures__249_280,faces_ffpp/neuraltextures__249_280.npz,1
neuraltextures__250_461,faces_ffpp/neuraltextures__250_461.npz,1
neuraltextures__251_375,faces_ffpp/neuraltextures__251_375.npz,1
neuraltextures__252_266,faces_ffpp/neuraltextures__252_266.npz,1
neuraltextures__253_183,faces_ffpp/neuraltextures__253_183.npz,1
neuraltextures__255_214,faces_ffpp/neuraltextures__255_214.npz,1
neuraltextures__257_420,faces_ffpp/neuraltextures__257_420.npz,1
neuraltextures__258_246,faces_ffpp/neuraltextures__258_246.npz,1
neuraltextures__262_301,faces_ffpp/neuraltextures__262_301.npz,1
neuraltextures__263_284,faces_ffpp/neuraltextures__263_284.npz,1
neuraltextures__264_271,faces_ffpp/neuraltextures__264_271.npz,1
neuraltextures__266_252,faces_ffpp/neuraltextures__266_252.npz,1
neuraltextures__267_286,faces_ffpp/neuraltextures__267_286.npz,1
neuraltextures__268_269,faces_ffpp/neuraltextures__268_269.npz,1
neuraltextures__269_268,faces_ffpp/neuraltextures__269_268.npz,1
neuraltextures__270_297,faces_ffpp/neuraltextures__270_297.npz,1
neuraltextures__271_264,faces_ffpp/neuraltextures__271_264.npz,1
neuraltextures__272_396,faces_ffpp/neuraltextures__272_396.npz,1
neuraltextures__273_807,faces_ffpp/neuraltextures__273_807.npz,1
neuraltextures__274_412,faces_ffpp/neuraltextures__274_412.npz,1
neuraltextures__276_185,faces_ffpp/neuraltextures__276_185.npz,1
neuraltextures__278_306,faces_ffpp/neuraltextures__278_306.npz,1
neuraltextures__279_298,faces_ffpp/neuraltextures__279_298.npz,1
neuraltextures__282_238,faces_ffpp/neuraltextures__282_238.npz,1
neuraltextures__283_313,faces_ffpp/neuraltextures__283_313.npz,1
neuraltextures__284_263,faces_ffpp/neuraltextures__284_263.npz,1
neuraltextures__285_136,faces_ffpp/neuraltextures__285_136.npz,1
neuraltextures__286_267,faces_ffpp/neuraltextures__286_267.npz,1
neuraltextures__287_426,faces_ffpp/neuraltextures__287_426.npz,1
neuraltextures__288_321,faces_ffpp/neuraltextures__288_321.npz,1
neuraltextures__290_240,faces_ffpp/neuraltextures__290_240.npz,1
neuraltextures__291_874,faces_ffpp/neuraltextures__291_874.npz,1
neuraltextures__293_296,faces_ffpp/neuraltextures__293_296.npz,1
neuraltextures__295_099,faces_ffpp/neuraltextures__295_099.npz,1
neuraltextures__297_270,faces_ffpp/neuraltextures__297_270.npz,1
neuraltextures__300_304,faces_ffpp/neuraltextures__300_304.npz,1
neuraltextures__301_262,faces_ffpp/neuraltextures__301_262.npz,1
neuraltextures__302_323,faces_ffpp/neuraltextures__302_323.npz,1
neuraltextures__303_309,faces_ffpp/neuraltextures__303_309.npz,1
neuraltextures__304_300,faces_ffpp/neuraltextures__304_300.npz,1
neuraltextures__305_513,faces_ffpp/neuraltextures__305_513.npz,1
neuraltextures__306_278,faces_ffpp/neuraltextures__306_278.npz,1
neuraltextures__308_388,faces_ffpp/neuraltextures__308_388.npz,1
neuraltextures__311_387,faces_ffpp/neuraltextures__311_387.npz,1
neuraltextures__313_283,faces_ffpp/neuraltextures__313_283.npz,1
neuraltextures__315_322,faces_ffpp/neuraltextures__315_322.npz,1
neuraltextures__316_369,faces_ffpp/neuraltextures__316_369.npz,1
neuraltextures__317_359,faces_ffpp/neuraltextures__317_359.npz,1
neuraltextures__320_328,faces_ffpp/neuraltextures__320_328.npz,1
neuraltextures__322_315,faces_ffpp/neuraltextures__322_315.npz,1
neuraltextures__323_302,faces_ffpp/neuraltextures__323_302.npz,1
neuraltextures__324_356,faces_ffpp/neuraltextures__324_356.npz,1
neuraltextures__325_492,faces_ffpp/neuraltextures__325_492.npz,1
neuraltextures__326_501,faces_ffpp/neuraltextures__326_501.npz,1
neuraltextures__329_327,faces_ffpp/neuraltextures__329_327.npz,1
neuraltextures__330_162,faces_ffpp/neuraltextures__330_162.npz,1
neuraltextures__331_260,faces_ffpp/neuraltextures__331_260.npz,1
neuraltextures__333_377,faces_ffpp/neuraltextures__333_377.npz,1
neuraltextures__334_318,faces_ffpp/neuraltextures__334_318.npz,1
neuraltextures__335_277,faces_ffpp/neuraltextures__335_277.npz,1
neuraltextures__336_338,faces_ffpp/neuraltextures__336_338.npz,1
neuraltextures__337_522,faces_ffpp/neuraltextures__337_522.npz,1
neuraltextures__338_336,faces_ffpp/neuraltextures__338_336.npz,1
neuraltextures__339_392,faces_ffpp/neuraltextures__339_392.npz,1
neuraltextures__340_341,faces_ffpp/neuraltextures__340_341.npz,1
neuraltextures__341_340,faces_ffpp/neuraltextures__341_340.npz,1
neuraltextures__342_416,faces_ffpp/neuraltextures__342_416.npz,1
neuraltextures__343_363,faces_ffpp/neuraltextures__343_363.npz,1
neuraltextures__344_020,faces_ffpp/neuraltextures__344_020.npz,1
neuraltextures__345_259,faces_ffpp/neuraltextures__345_259.npz,1
neuraltextures__347_314,faces_ffpp/neuraltextures__347_314.npz,1
neuraltextures__348_202,faces_ffpp/neuraltextures__348_202.npz,1
neuraltextures__349_350,faces_ffpp/neuraltextures__349_350.npz,1
neuraltextures__350_349,faces_ffpp/neuraltextures__350_349.npz,1
neuraltextures__352_319,faces_ffpp/neuraltextures__352_319.npz,1
neuraltextures__353_383,faces_ffpp/neuraltextures__353_383.npz,1
neuraltextures__354_362,faces_ffpp/neuraltextures__354_362.npz,1
neuraltextures__356_324,faces_ffpp/neuraltextures__356_324.npz,1
neuraltextures__357_432,faces_ffpp/neuraltextures__357_432.npz,1
neuraltextures__358_380,faces_ffpp/neuraltextures__358_380.npz,1
neuraltextures__359_317,faces_ffpp/neuraltextures__359_317.npz,1
neuraltextures__360_437,faces_ffpp/neuraltextures__360_437.npz,1
neuraltextures__362_354,faces_ffpp/neuraltextures__362_354.npz,1
neuraltextures__364_440,faces_ffpp/neuraltextures__364_440.npz,1
neuraltextures__366_473,faces_ffpp/neuraltextures__366_473.npz,1
neuraltextures__367_371,faces_ffpp/neuraltextures__367_371.npz,1
neuraltextures__368_378,faces_ffpp/neuraltextures__368_378.npz,1
neuraltextures__369_316,faces_ffpp/neuraltextures__369_316.npz,1
neuraltextures__372_413,faces_ffpp/neuraltextures__372_413.npz,1
neuraltextures__373_394,faces_ffpp/neuraltextures__373_394.npz,1
neuraltextures__374_407,faces_ffpp/neuraltextures__374_407.npz,1
neuraltextures__375_251,faces_ffpp/neuraltextures__375_251.npz,1
neuraltextures__376_381,faces_ffpp/neuraltextures__376_381.npz,1
neuraltextures__378_368,faces_ffpp/neuraltextures__378_368.npz,1
neuraltextures__379_158,faces_ffpp/neuraltextures__379_158.npz,1
neuraltextures__380_358,faces_ffpp/neuraltextures__380_358.npz,1
neuraltextures__381_376,faces_ffpp/neuraltextures__381_376.npz,1
neuraltextures__383_353,faces_ffpp/neuraltextures__383_353.npz,1
neuraltextures__384_932,faces_ffpp/neuraltextures__384_932.npz,1
neuraltextures__385_414,faces_ffpp/neuraltextures__385_414.npz,1
neuraltextures__386_154,faces_ffpp/neuraltextures__386_154.npz,1
neuraltextures__387_311,faces_ffpp/neuraltextures__387_311.npz,1
neuraltextures__388_308,faces_ffpp/neuraltextures__388_308.npz,1
neuraltextures__389_480,faces_ffpp/neuraltextures__389_480.npz,1
neuraltextures__390_709,faces_ffpp/neuraltextures__390_709.npz,1
neuraltextures__391_406,faces_ffpp/neuraltextures__391_406.npz,1
neuraltextures__392_339,faces_ffpp/neuraltextures__392_339.npz,1
neuraltextures__393_405,faces_ffpp/neuraltextures__393_405.npz,1
neuraltextures__394_373,faces_ffpp/neuraltextures__394_373.npz,1
neuraltextures__395_401,faces_ffpp/neuraltextures__395_401.npz,1
neuraltextures__396_272,faces_ffpp/neuraltextures__396_272.npz,1
neuraltextures__397_602,faces_ffpp/neuraltextures__397_602.npz,1
neuraltextures__398_457,faces_ffpp/neuraltextures__398_457.npz,1
neuraltextures__399_488,faces_ffpp/neuraltextures__399_488.npz,1
neuraltextures__400_476,faces_ffpp/neuraltextures__400_476.npz,1
neuraltextures__401_395,faces_ffpp/neuraltextures__401_395.npz,1
neuraltextures__402_453,faces_ffpp/neuraltextures__402_453.npz,1
neuraltextures__403_497,faces_ffpp/neuraltextures__403_497.npz,1
neuraltextures__404_429,faces_ffpp/neuraltextures__404_429.npz,1
neuraltextures__405_393,faces_ffpp/neuraltextures__405_393.npz,1
neuraltextures__406_391,faces_ffpp/neuraltextures__406_391.npz,1
neuraltextures__407_374,faces_ffpp/neuraltextures__407_374.npz,1
neuraltextures__409_382,faces_ffpp/neuraltextures__409_382.npz,1
neuraltextures__410_411,faces_ffpp/neuraltextures__410_411.npz,1
neuraltextures__412_274,faces_ffpp/neuraltextures__412_274.npz,1
neuraltextures__413_372,faces_ffpp/neuraltextures__413_372.npz,1
neuraltextures__414_385,faces_ffpp/neuraltextures__414_385.npz,1
neuraltextures__415_484,faces_ffpp/neuraltextures__415_484.npz,1
neuraltextures__416_342,faces_ffpp/neuraltextures__416_342.npz,1
neuraltextures__417_496,faces_ffpp/neuraltextures__417_496.npz,1
neuraltextures__418_507,faces_ffpp/neuraltextures__418_507.npz,1
neuraltextures__419_824,faces_ffpp/neuraltextures__419_824.npz,1
neuraltextures__420_257,faces_ffpp/neuraltextures__420_257.npz,1
neuraltextures__421_423,faces_ffpp/neuraltextures__421_423.npz,1
neuraltextures__422_695,faces_ffpp/neuraltextures__422_695.npz,1
neuraltextures__423_421,faces_ffpp/neuraltextures__423_421.npz,1
neuraltextures__424_408,faces_ffpp/neuraltextures__424_408.npz,1
neuraltextures__426_287,faces_ffpp/neuraltextures__426_287.npz,1
neuraltextures__427_637,faces_ffpp/neuraltextures__427_637.npz,1
neuraltextures__428_466,faces_ffpp/neuraltextures__428_466.npz,1
neuraltextures__430_459,faces_ffpp/neuraltextures__430_459.npz,1
neuraltextures__431_447,faces_ffpp/neuraltextures__431_447.npz,1
neuraltextures__433_498,faces_ffpp/neuraltextures__433_498.npz,1
neuraltextures__434_438,faces_ffpp/neuraltextures__434_438.npz,1
neuraltextures__435_456,faces_ffpp/neuraltextures__435_456.npz,1
neuraltextures__437_360,faces_ffpp/neuraltextures__437_360.npz,1
neuraltextures__438_434,faces_ffpp/neuraltextures__438_434.npz,1
neuraltextures__440_364,faces_ffpp/neuraltextures__440_364.npz,1
neuraltextures__441_439,faces_ffpp/neuraltextures__441_439.npz,1
neuraltextures__442_195,faces_ffpp/neuraltextures__442_195.npz,1
neuraltextures__443_514,faces_ffpp/neuraltextures__443_514.npz,1
neuraltextures__444_655,faces_ffpp/neuraltextures__444_655.npz,1
neuraltextures__446_667,faces_ffpp/neuraltextures__446_667.npz,1
neuraltextures__447_431,faces_ffpp/neuraltextures__447_431.npz,1
neuraltextures__448_361,faces_ffpp/neuraltextures__448_361.npz,1
neuraltextures__449_451,faces_ffpp/neuraltextures__449_451.npz,1
neuraltextures__450_533,faces_ffpp/neuraltextures__450_533.npz,1
neuraltextures__452_550,faces_ffpp/neuraltextures__452_550.npz,1
neuraltextures__453_402,faces_ffpp/neuraltextures__453_402.npz,1
neuraltextures__454_527,faces_ffpp/neuraltextures__454_527.npz,1
neuraltextures__455_471,faces_ffpp/neuraltextures__455_471.npz,1
neuraltextures__456_435,faces_ffpp/neuraltextures__456_435.npz,1
neuraltextures__457_398,faces_ffpp/neuraltextures__457_398.npz,1
neuraltextures__458_722,faces_ffpp/neuraltextures__458_722.npz,1
neuraltextures__459_430,faces_ffpp/neuraltextures__459_430.npz,1
neuraltextures__460_678,faces_ffpp/neuraltextures__460_678.npz,1
neuraltextures__461_250,faces_ffpp/neuraltextures__461_250.npz,1
neuraltextures__463_464,faces_ffpp/neuraltextures__463_464.npz,1
neuraltextures__464_463,faces_ffpp/neuraltextures__464_463.npz,1
neuraltextures__465_482,faces_ffpp/neuraltextures__465_482.npz,1
neuraltextures__466_428,faces_ffpp/neuraltextures__466_428.npz,1
neuraltextures__467_462,faces_ffpp/neuraltextures__467_462.npz,1
neuraltextures__468_470,faces_ffpp/neuraltextures__468_470.npz,1
neuraltextures__469_481,faces_ffpp/neuraltextures__469_481.npz,1
neuraltextures__470_468,faces_ffpp/neuraltextures__470_468.npz,1
neuraltextures__471_455,faces_ffpp/neuraltextures__471_455.npz,1
neuraltextures__472_511,faces_ffpp/neuraltextures__472_511.npz,1
neuraltextures__473_366,faces_ffpp/neuraltextures__473_366.npz,1
neuraltextures__474_281,faces_ffpp/neuraltextures__474_281.npz,1
neuraltextures__475_265,faces_ffpp/neuraltextures__475_265.npz,1
neuraltextures__476_400,faces_ffpp/neuraltextures__476_400.npz,1
neuraltextures__477_487,faces_ffpp/neuraltextures__477_487.npz,1
neuraltextures__478_506,faces_ffpp/neuraltextures__478_506.npz,1
neuraltextures__480_389,faces_ffpp/neuraltextures__480_389.npz,1
neuraltextures__481_469,faces_ffpp/neuraltextures__481_469.npz,1
neuraltextures__482_465,faces_ffpp/neuraltextures__482_465.npz,1
neuraltextures__483_370,faces_ffpp/neuraltextures__483_370.npz,1
neuraltextures__484_415,faces_ffpp/neuraltextures__484_415.npz,1
neuraltextures__485_425,faces_ffpp/neuraltextures__485_425.npz,1
neuraltextures__487_477,faces_ffpp/neuraltextures__487_477.npz,1
neuraltextures__488_399,faces_ffpp/neuraltextures__488_399.npz,1
neuraltextures__489_022,faces_ffpp/neuraltextures__489_022.npz,1
neuraltextures__490_534,faces_ffpp/neuraltextures__490_534.npz,1
neuraltextures__491_226,faces_ffpp/neuraltextures__491_226.npz,1
neuraltextures__492_325,faces_ffpp/neuraltextures__492_325.npz,1
neuraltextures__495_512,faces_ffpp/neuraltextures__495_512.npz,1
neuraltextures__496_417,faces_ffpp/neuraltextures__496_417.npz,1
neuraltextures__497_403,faces_ffpp/neuraltextures__497_403.npz,1
neuraltextures__498_433,faces_ffpp/neuraltextures__498_433.npz,1
neuraltextures__500_592,faces_ffpp/neuraltextures__500_592.npz,1
neuraltextures__501_326,faces_ffpp/neuraltextures__501_326.npz,1
neuraltextures__502_504,faces_ffpp/neuraltextures__502_504.npz,1
neuraltextures__503_756,faces_ffpp/neuraltextures__503_756.npz,1
neuraltextures__504_502,faces_ffpp/neuraltextures__504_502.npz,1
neuraltextures__505_600,faces_ffpp/neuraltextures__505_600.npz,1
neuraltextures__506_478,faces_ffpp/neuraltextures__506_478.npz,1
neuraltextures__507_418,faces_ffpp/neuraltextures__507_418.npz,1
neuraltextures__508_831,faces_ffpp/neuraltextures__508_831.npz,1
neuraltextures__509_525,faces_ffpp/neuraltextures__509_525.npz,1
neuraltextures__510_528,faces_ffpp/neuraltextures__510_528.npz,1
neuraltextures__511_472,faces_ffpp/neuraltextures__511_472.npz,1
neuraltextures__512_495,faces_ffpp/neuraltextures__512_495.npz,1
neuraltextures__514_443,faces_ffpp/neuraltextures__514_443.npz,1
neuraltextures__515_519,faces_ffpp/neuraltextures__515_519.npz,1
neuraltextures__516_555,faces_ffpp/neuraltextures__516_555.npz,1
neuraltextures__517_521,faces_ffpp/neuraltextures__517_521.npz,1
neuraltextures__518_131,faces_ffpp/neuraltextures__518_131.npz,1
neuraltextures__519_515,faces_ffpp/neuraltextures__519_515.npz,1
neuraltextures__520_542,faces_ffpp/neuraltextures__520_542.npz,1
neuraltextures__523_541,faces_ffpp/neuraltextures__523_541.npz,1
neuraltextures__524_580,faces_ffpp/neuraltextures__524_580.npz,1
neuraltextures__525_509,faces_ffpp/neuraltextures__525_509.npz,1
neuraltextures__530_594,faces_ffpp/neuraltextures__530_594.npz,1
neuraltextures__531_549,faces_ffpp/neuraltextures__531_549.npz,1
neuraltextures__532_544,faces_ffpp/neuraltextures__532_544.npz,1
neuraltextures__533_450,faces_ffpp/neuraltextures__533_450.npz,1
neuraltextures__535_587,faces_ffpp/neuraltextures__535_587.npz,1
neuraltextures__536_540,faces_ffpp/neuraltextures__536_540.npz,1
neuraltextures__537_563,faces_ffpp/neuraltextures__537_563.npz,1
neuraltextures__538_493,faces_ffpp/neuraltextures__538_493.npz,1
neuraltextures__539_499,faces_ffpp/neuraltextures__539_499.npz,1
neuraltextures__540_536,faces_ffpp/neuraltextures__540_536.npz,1
neuraltextures__541_523,faces_ffpp/neuraltextures__541_523.npz,1
neuraltextures__544_532,faces_ffpp/neuraltextures__544_532.npz,1
neuraltextures__545_553,faces_ffpp/neuraltextures__545_553.npz,1
neuraltextures__546_621,faces_ffpp/neuraltextures__546_621.npz,1
neuraltextures__547_574,faces_ffpp/neuraltextures__547_574.npz,1
neuraltextures__550_452,faces_ffpp/neuraltextures__550_452.npz,1
neuraltextures__551_631,faces_ffpp/neuraltextures__551_631.npz,1
neuraltextures__552_851,faces_ffpp/neuraltextures__552_851.npz,1
neuraltextures__553_545,faces_ffpp/neuraltextures__553_545.npz,1
neuraltextures__555_516,faces_ffpp/neuraltextures__555_516.npz,1
neuraltextures__556_588,faces_ffpp/neuraltextures__556_588.npz,1
neuraltextures__557_560,faces_ffpp/neuraltextures__557_560.npz,1
neuraltextures__558_583,faces_ffpp/neuraltextures__558_583.npz,1
neuraltextures__560_557,faces_ffpp/neuraltextures__560_557.npz,1
neuraltextures__561_998,faces_ffpp/neuraltextures__561_998.npz,1
neuraltextures__562_626,faces_ffpp/neuraltextures__562_626.npz,1
neuraltextures__563_537,faces_ffpp/neuraltextures__563_537.npz,1
neuraltextures__564_971,faces_ffpp/neuraltextures__564_971.npz,1
neuraltextures__565_589,faces_ffpp/neuraltextures__565_589.npz,1
neuraltextures__566_617,faces_ffpp/neuraltextures__566_617.npz,1
neuraltextures__567_606,faces_ffpp/neuraltextures__567_606.npz,1
neuraltextures__568_628,faces_ffpp/neuraltextures__568_628.npz,1
neuraltextures__569_921,faces_ffpp/neuraltextures__569_921.npz,1
neuraltextures__571_746,faces_ffpp/neuraltextures__571_746.npz,1
neuraltextures__572_554,faces_ffpp/neuraltextures__572_554.npz,1
