video_id,frames_path,label,split
neuraltextures__699_734,faces_ffpp/neuraltextures__699_734.npz,1,train
neuraltextures__700_813,faces_ffpp/neuraltextures__700_813.npz,1,train
neuraltextures__701_579,faces_ffpp/neuraltextures__701_579.npz,1,train
neuraltextures__702_612,faces_ffpp/neuraltextures__702_612.npz,1,train
neuraltextures__703_604,faces_ffpp/neuraltextures__703_604.npz,1,train
neuraltextures__704_723,faces_ffpp/neuraltextures__704_723.npz,1,train
neuraltextures__705_707,faces_ffpp/neuraltextures__705_707.npz,1,train
neuraltextures__706_479,faces_ffpp/neuraltextures__706_479.npz,1,train
neuraltextures__707_705,faces_ffpp/neuraltextures__707_705.npz,1,train
neuraltextures__708_772,faces_ffpp/neuraltextures__708_772.npz,1,train
neuraltextures__709_390,faces_ffpp/neuraltextures__709_390.npz,1,train
neuraltextures__710_788,faces_ffpp/neuraltextures__710_788.npz,1,train
neuraltextures__711_681,faces_ffpp/neuraltextures__711_681.npz,1,train
neuraltextures__712_716,faces_ffpp/neuraltextures__712_716.npz,1,train
neuraltextures__715_721,faces_ffpp/neuraltextures__715_721.npz,1,train
neuraltextures__717_684,faces_ffpp/neuraltextures__717_684.npz,1,train
neuraltextures__718_972,faces_ffpp/neuraltextures__718_972.npz,1,train
neuraltextures__719_737,faces_ffpp/neuraltextures__719_737.npz,1,train
neuraltextures__720_672,faces_ffpp/neuraltextures__720_672.npz,1,train
neuraltextures__722_458,faces_ffpp/neuraltextures__722_458.npz,1,train
neuraltextures__723_704,faces_ffpp/neuraltextures__723_704.npz,1,train
neuraltextures__724_725,faces_ffpp/neuraltextures__724_725.npz,1,train
neuraltextures__725_724,faces_ffpp/neuraltextures__725_724.npz,1,train
neuraltextures__726_713,faces_ffpp/neuraltextures__726_713.npz,1,train
neuraltextures__727_729,faces_ffpp/neuraltextures__727_729.npz,1,train
neuraltextures__728_673,faces_ffpp/neuraltextures__728_673.npz,1,train
neuraltextures__729_727,faces_ffpp/neuraltextures__729_727.npz,1,train
neuraltextures__730_815,faces_ffpp/neuraltextures__730_815.npz,1,train
neuraltextures__731_741,faces_ffpp/neuraltextures__731_741.npz,1,train
neuraltextures__732_691,faces_ffpp/neuraltextures__732_691.npz,1,train
neuraltextures__733_935,faces_ffpp/neuraltextures__733_935.npz,1,train
neuraltextures__734_699,faces_ffpp/neuraltextures__734_699.npz,1,train
neuraltextures__735_774,faces_ffpp/neuraltextures__735_774.npz,1,train
neuraltextures__736_785,faces_ffpp/neuraltextures__736_785.npz,1,train
neuraltextures__738_804,faces_ffpp/neuraltextures__738_804.npz,1,train
neuraltextures__739_865,faces_ffpp/neuraltextures__739_865.npz,1,train
neuraltextures__742_775,faces_ffpp/neuraltextures__742_775.npz,1,train
neuraltextures__743_750,faces_ffpp/neuraltextures__743_750.npz,1,train
neuraltextures__744_674,faces_ffpp/neuraltextures__744_674.npz,1,train
neuraltextures__745_777,faces_ffpp/neuraltextures__745_777.npz,1,train
neuraltextures__746_571,faces_ffpp/neuraltextures__746_571.npz,1,train
neuraltextures__747_854,faces_ffpp/neuraltextures__747_854.npz,1,train
neuraltextures__748_355,faces_ffpp/neuraltextures__748_355.npz,1,train
neuraltextures__750_743,faces_ffpp/neuraltextures__750_743.npz,1,train
neuraltextures__751_752,faces_ffpp/neuraltextures__751_752.npz,1,train
neuraltextures__752_751,faces_ffpp/neuraltextures__752_751.npz,1,train
neuraltextures__754_758,faces_ffpp/neuraltextures__754_758.npz,1,train
neuraltextures__755_759,faces_ffpp/neuraltextures__755_759.npz,1,train
neuraltextures__756_503,faces_ffpp/neuraltextures__756_503.npz,1,train
neuraltextures__757_573,faces_ffpp/neuraltextures__757_573.npz,1,train
neuraltextures__758_754,faces_ffpp/neuraltextures__758_754.npz,1,train
neuraltextures__759_755,faces_ffpp/neuraltextures__759_755.npz,1,train
neuraltextures__760_611,faces_ffpp/neuraltextures__760_611.npz,1,train
neuraltextures__762_832,faces_ffpp/neuraltextures__762_832.npz,1,train
neuraltextures__763_930,faces_ffpp/neuraltextures__763_930.npz,1,train
neuraltextures__765_867,faces_ffpp/neuraltextures__765_867.npz,1,train
neuraltextures__766_761,faces_ffpp/neuraltextures__766_761.npz,1,train
neuraltextures__768_793,faces_ffpp/neuraltextures__768_793.npz,1,train
neuraltextures__769_784,faces_ffpp/neuraltextures__769_784.npz,1,train
neuraltextures__770_791,faces_ffpp/neuraltextures__770_791.npz,1,train
neuraltextures__771_849,faces_ffpp/neuraltextures__771_849.npz,1,train
neuraltextures__772_708,faces_ffpp/neuraltextures__772_708.npz,1,train
neuraltextures__773_652,faces_ffpp/neuraltextures__773_652.npz,1,train
neuraltextures__774_735,faces_ffpp/neuraltextures__774_735.npz,1,train
neuraltextures__775_742,faces_ffpp/neuraltextures__775_742.npz,1,train
neuraltextures__776_676,faces_ffpp/neuraltextures__776_676.npz,1,train
neuraltextures__777_745,faces_ffpp/neuraltextures__777_745.npz,1,train
neuraltextures__778_798,faces_ffpp/neuraltextures__778_798.npz,1,train
neuraltextures__779_794,faces_ffpp/neuraltextures__779_794.npz,1,train
neuraltextures__780_869,faces_ffpp/neuraltextures__780_869.npz,1,train
neuraltextures__781_806,faces_ffpp/neuraltextures__781_806.npz,1,train
neuraltextures__782_787,faces_ffpp/neuraltextures__782_787.npz,1,train
neuraltextures__783_916,faces_ffpp/neuraltextures__783_916.npz,1,train
neuraltextures__784_769,faces_ffpp/neuraltextures__784_769.npz,1,train
neuraltextures__785_736,faces_ffpp/neuraltextures__785_736.npz,1,train
neuraltextures__786_819,faces_ffpp/neuraltextures__786_819.npz,1,train
neuraltextures__788_710,faces_ffpp/neuraltextures__788_710.npz,1,train
neuraltextures__789_753,faces_ffpp/neuraltextures__789_753.npz,1,train
neuraltextures__790_014,faces_ffpp/neuraltextures__790_014.npz,1,train
neuraltextures__791_770,faces_ffpp/neuraltextures__791_770.npz,1,train
neuraltextures__792_903,faces_ffpp/neuraltextures__792_903.npz,1,train
neuraltextures__793_768,faces_ffpp/neuraltextures__793_768.npz,1,train
neuraltextures__794_779,faces_ffpp/neuraltextures__794_779.npz,1,train
neuraltextures__795_907,faces_ffpp/neuraltextures__795_907.npz,1,train
neuraltextures__796_740,faces_ffpp/neuraltextures__796_740.npz,1,train
neuraltextures__797_844,faces_ffpp/neuraltextures__797_844.npz,1,train
neuraltextures__798_778,faces_ffpp/neuraltextures__798_778.npz,1,train
neuraltextures__799_809,faces_ffpp/neuraltextures__799_809.npz,1,train
neuraltextures__801_855,faces_ffpp/neuraltextures__801_855.npz,1,train
neuraltextures__803_017,faces_ffpp/neuraltextures__803_017.npz,1,train
neuraltextures__804_738,faces_ffpp/neuraltextures__804_738.npz,1,train
neuraltextures__805_011,faces_ffpp/neuraltextures__805_011.npz,1,train
neuraltextures__806_781,faces_ffpp/neuraltextures__806_781.npz,1,train
neuraltextures__807_273,faces_ffpp/neuraltextures__807_273.npz,1,train
neuraltextures__808_829,faces_ffpp/neuraltextures__808_829.npz,1,train
neuraltextures__809_799,faces_ffpp/neuraltextures__809_799.npz,1,train
neuraltextures__812_821,faces_ffpp/neuraltextures__812_821.npz,1,train
neuraltextures__813_700,faces_ffpp/neuraltextures__813_700.npz,1,train
neuraltextures__814_871,faces_ffpp/neuraltextures__814_871.npz,1,train
neuraltextures__815_730,faces_ffpp/neuraltextures__815_730.npz,1,train
neuraltextures__817_827,faces_ffpp/neuraltextures__817_827.npz,1,train
neuraltextures__818_820,faces_ffpp/neuraltextures__818_820.npz,1,train
neuraltextures__819_786,faces_ffpp/neuraltextures__819_786.npz,1,train
neuraltextures__821_812,faces_ffpp/neuraltextures__821_812.npz,1,train
neuraltextures__824_419,faces_ffpp/neuraltextures__824_419.npz,1,train
neuraltextures__825_074,faces_ffpp/neuraltextures__825_074.npz,1,train
neuraltextures__827_817,faces_ffpp/neuraltextures__827_817.npz,1,train
neuraltextures__828_830,faces_ffpp/neuraltextures__828_830.npz,1,train
neuraltextures__830_828,faces_ffpp/neuraltextures__830_828.npz,1,train
neuraltextures__831_508,faces_ffpp/neuraltextures__831_508.npz,1,train
neuraltextures__832_762,faces_ffpp/neuraltextures__832_762.npz,1,train
neuraltextures__833_826,faces_ffpp/neuraltextures__833_826.npz,1,train
neuraltextures__834_852,faces_ffpp/neuraltextures__834_852.npz,1,train
neuraltextures__835_651,faces_ffpp/neuraltextures__835_651.npz,1,train
neuraltextures__836_950,faces_ffpp/neuraltextures__836_950.npz,1,train
neuraltextures__838_810,faces_ffpp/neuraltextures__838_810.npz,1,train
neuraltextures__839_864,faces_ffpp/neuraltextures__839_864.npz,1,train
neuraltextures__840_800,faces_ffpp/neuraltextures__840_800.npz,1,train
neuraltextures__841_639,faces_ffpp/neuraltextures__841_639.npz,1,train
neuraltextures__842_714,faces_ffpp/neuraltextures__842_714.npz,1,train
neuraltextures__843_859,faces_ffpp/neuraltextures__843_859.npz,1,train
neuraltextures__844_797,faces_ffpp/neuraltextures__844_797.npz,1,train
neuraltextures__846_845,faces_ffpp/neuraltextures__846_845.npz,1,train
neuraltextures__847_906,faces_ffpp/neuraltextures__847_906.npz,1,train
neuraltextures__848_894,faces_ffpp/neuraltextures__848_894.npz,1,train
neuraltextures__850_764,faces_ffpp/neuraltextures__850_764.npz,1,train
neuraltextures__851_552,faces_ffpp/neuraltextures__851_552.npz,1,train
neuraltextures__852_834,faces_ffpp/neuraltextures__852_834.npz,1,train
neuraltextures__853_863,faces_ffpp/neuraltextures__853_863.npz,1,train
neuraltextures__854_747,faces_ffpp/neuraltextures__854_747.npz,1,train
neuraltextures__855_801,faces_ffpp/neuraltextures__855_801.npz,1,train
neuraltextures__856_881,faces_ffpp/neuraltextures__856_881.npz,1,train
neuraltextures__857_909,faces_ffpp/neuraltextures__857_909.npz,1,train
neuraltextures__858_861,faces_ffpp/neuraltextures__858_861.npz,1,train
neuraltextures__860_905,faces_ffpp/neuraltextures__860_905.npz,1,train
neuraltextures__861_858,faces_ffpp/neuraltextures__861_858.npz,1,train
neuraltextures__862_047,faces_ffpp/neuraltextures__862_047.npz,1,train
neuraltextures__863_853,faces_ffpp/neuraltextures__863_853.npz,1,train
neuraltextures__864_839,faces_ffpp/neuraltextures__864_839.npz,1,train
neuraltextures__868_949,faces_ffpp/neuraltextures__868_949.npz,1,train
neuraltextures__869_780,faces_ffpp/neuraltextures__869_780.npz,1,train
neuraltextures__870_001,faces_ffpp/neuraltextures__870_001.npz,1,train
neuraltextures__871_814,faces_ffpp/neuraltextures__871_814.npz,1,train
neuraltextures__872_873,faces_ffpp/neuraltextures__872_873.npz,1,train
neuraltextures__873_872,faces_ffpp/neuraltextures__873_872.npz,1,train
neuraltextures__874_291,faces_ffpp/neuraltextures__874_291.npz,1,train
neuraltextures__875_979,faces_ffpp/neuraltextures__875_979.npz,1,train
neuraltextures__876_891,faces_ffpp/neuraltextures__876_891.npz,1,train
neuraltextures__877_886,faces_ffpp/neuraltextures__877_886.npz,1,train
neuraltextures__878_866,faces_ffpp/neuraltextures__878_866.npz,1,train
neuraltextures__880_135,faces_ffpp/neuraltextures__880_135.npz,1,train
neuraltextures__881_856,faces_ffpp/neuraltextures__881_856.npz,1,train
neuraltextures__882_952,faces_ffpp/neuraltextures__882_952.npz,1,train
neuraltextures__885_802,faces_ffpp/neuraltextures__885_802.npz,1,train
neuraltextures__886_877,faces_ffpp/neuraltextures__886_877.npz,1,train
neuraltextures__887_275,faces_ffpp/neuraltextures__887_275.npz,1,train
neuraltextures__888_937,faces_ffpp/neuraltextures__888_937.npz,1,train
neuraltextures__889_045,faces_ffpp/neuraltextures__889_045.npz,1,train
neuraltextures__890_837,faces_ffpp/neuraltextures__890_837.npz,1,train
neuraltextures__891_876,faces_ffpp/neuraltextures__891_876.npz,1,train
neuraltextures__894_848,faces_ffpp/neuraltextures__894_848.npz,1,train
neuraltextures__895_915,faces_ffpp/neuraltextures__895_915.npz,1,train
neuraltextures__896_128,faces_ffpp/neuraltextures__896_128.npz,1,train
neuraltextures__897_969,faces_ffpp/neuraltextures__897_969.npz,1,train
neuraltextures__898_922,faces_ffpp/neuraltextures__898_922.npz,1,train
neuraltextures__900_926,faces_ffpp/neuraltextures__900_926.npz,1,train
neuraltextures__903_792,faces_ffpp/neuraltextures__903_792.npz,1,train
neuraltextures__904_046,faces_ffpp/neuraltextures__904_046.npz,1,train
neuraltextures__905_860,faces_ffpp/neuraltextures__905_860.npz,1,train
neuraltextures__906_847,faces_ffpp/neuraltextures__906_847.npz,1,train
neuraltextures__907_795,faces_ffpp/neuraltextures__907_795.npz,1,train
neuraltextures__908_207,faces_ffpp/neuraltextures__908_207.npz,1,train
neuraltextures__909_857,faces_ffpp/neuraltextures__909_857.npz,1,train
neuraltextures__910_911,faces_ffpp/neuraltextures__910_911.npz,1,train
neuraltextures__911_910,faces_ffpp/neuraltextures__911_910.npz,1,train
neuraltextures__912_927,faces_ffpp/neuraltextures__912_927.npz,1,train
neuraltextures__913_893,faces_ffpp/neuraltextures__913_893.npz,1,train
neuraltextures__915_895,faces_ffpp/neuraltextures__915_895.npz,1,train
neuraltextures__916_783,faces_ffpp/neuraltextures__916_783.npz,1,train
neuraltextures__918_934,faces_ffpp/neuraltextures__918_934.npz,1,train
neuraltextures__919_015,faces_ffpp/neuraltextures__919_015.npz,1,train
neuraltextures__920_811,faces_ffpp/neuraltextures__920_811.npz,1,train
neuraltextures__921_569,faces_ffpp/neuraltextures__921_569.npz,1,train
neuraltextures__922_898,faces_ffpp/neuraltextures__922_898.npz,1,train
neuraltextures__923_023,faces_ffpp/neuraltextures__923_023.npz,1,train
neuraltextures__925_933,faces_ffpp/neuraltextures__925_933.npz,1,train
neuraltextures__926_900,faces_ffpp/neuraltextures__926_900.npz,1,train
neuraltextures__927_912,faces_ffpp/neuraltextures__927_912.npz,1,train
neuraltextures__928_160,faces_ffpp/neuraltextures__928_160.npz,1,train
neuraltextures__929_962,faces_ffpp/neuraltextures__929_962.npz,1,train
neuraltextures__930_763,faces_ffpp/neuraltextures__930_763.npz,1,train
neuraltextures__931_936,faces_ffpp/neuraltextures__931_936.npz,1,train
neuraltextures__932_384,faces_ffpp/neuraltextures__932_384.npz,1,train
neuraltextures__933_925,faces_ffpp/neuraltextures__933_925.npz,1,train
neuraltextures__934_918,faces_ffpp/neuraltextures__934_918.npz,1,train
neuraltextures__935_733,faces_ffpp/neuraltextures__935_733.npz,1,train
neuraltextures__937_888,faces_ffpp/neuraltextures__937_888.npz,1,train
neuraltextures__939_115,faces_ffpp/neuraltextures__939_115.npz,1,train
neuraltextures__940_941,faces_ffpp/neuraltextures__940_941.npz,1,train
neuraltextures__943_942,faces_ffpp/neuraltextures__943_942.npz,1,train
neuraltextures__944_032,faces_ffpp/neuraltextures__944_032.npz,1,train
neuraltextures__945_044,faces_ffpp/neuraltextures__945_044.npz,1,train
neuraltextures__946_049,faces_ffpp/neuraltextures__946_049.npz,1,train
neuraltextures__949_868,faces_ffpp/neuraltextures__949_868.npz,1,train
neuraltextures__950_836,faces_ffpp/neuraltextures__950_836.npz,1,train
neuraltextures__951_947,faces_ffpp/neuraltextures__951_947.npz,1,train
neuraltextures__952_882,faces_ffpp/neuraltextures__952_882.npz,1,train
neuraltextures__953_974,faces_ffpp/neuraltextures__953_974.npz,1,train
neuraltextures__954_976,faces_ffpp/neuraltextures__954_976.npz,1,train
neuraltextures__955_078,faces_ffpp/neuraltextures__955_078.npz,1,train
neuraltextures__956_958,faces_ffpp/neuraltextures__956_958.npz,1,train
neuraltextures__957_959,faces_ffpp/neuraltextures__957_959.npz,1,train
neuraltextures__958_956,faces_ffpp/neuraltextures__958_956.npz,1,train
neuraltextures__960_999,faces_ffpp/neuraltextures__960_999.npz,1,train
neuraltextures__961_069,faces_ffpp/neuraltextures__961_069.npz,1,train
neuraltextures__962_929,faces_ffpp/neuraltextures__962_929.npz,1,train
neuraltextures__963_879,faces_ffpp/neuraltextures__963_879.npz,1,train
neuraltextures__964_174,faces_ffpp/neuraltextures__964_174.npz,1,train
neuraltextures__965_948,faces_ffpp/neuraltextures__965_948.npz,1,train
neuraltextures__966_988,faces_ffpp/neuraltextures__966_988.npz,1,train
neuraltextures__967_984,faces_ffpp/neuraltextures__967_984.npz,1,train
neuraltextures__968_884,faces_ffpp/neuraltextures__968_884.npz,1,train
neuraltextures__969_897,faces_ffpp/neuraltextures__969_897.npz,1,train
neuraltextures__970_973,faces_ffpp/neuraltextures__970_973.npz,1,train
neuraltextures__971_564,faces_ffpp/neuraltextures__971_564.npz,1,train
neuraltextures__972_718,faces_ffpp/neuraltextures__972_718.npz,1,train
neuraltextures__975_978,faces_ffpp/neuraltextures__975_978.npz,1,train
neuraltextures__976_954,faces_ffpp/neuraltextures__976_954.npz,1,train
neuraltextures__979_875,faces_ffpp/neuraltextures__979_875.npz,1,train
neuraltextures__980_992,faces_ffpp/neuraltextures__980_992.npz,1,train
neuraltextures__981_985,faces_ffpp/neuraltextures__981_985.npz,1,train
neuraltextures__982_004,faces_ffpp/neuraltextures__982_004.npz,1,train
neuraltextures__983_113,faces_ffpp/neuraltextures__983_113.npz,1,train
neuraltextures__984_967,faces_ffpp/neuraltextures__984_967.npz,1,train
neuraltextures__987_938,faces_ffpp/neuraltextures__987_938.npz,1,train
neuraltextures__988_966,faces_ffpp/neuraltextures__988_966.npz,1,train
neuraltextures__990_008,faces_ffpp/neuraltextures__990_008.npz,1,train
neuraltextures__991_064,faces_ffpp/neuraltextures__991_064.npz,1,train
neuraltextures__992_980,faces_ffpp/neuraltextures__992_980.npz,1,train
neuraltextures__993_989,faces_ffpp/neuraltextures__993_989.npz,1,train
neuraltextures__994_986,faces_ffpp/neuraltextures__994_986.npz,1,train
neuraltextures__996_056,faces_ffpp/neuraltextures__996_056.npz,1,train
neuraltextures__997_040,faces_ffpp/neuraltextures__997_040.npz,1,train
neuraltextures__999_960,faces_ffpp/neuraltextures__999_960.npz,1,train
original__010,faces_ffpp/original__010.npz,0,test
original__023,faces_ffpp/original__023.npz,0,test
original__025,faces_ffpp/original__025.npz,0,test
original__030,faces_ffpp/original__030.npz,0,test
original__039,faces_ffpp/original__039.npz,0,test
original__044,faces_ffpp/original__044.npz,0,test
original__054,faces_ffpp/original__054.npz,0,test
original__055,faces_ffpp/original__055.npz,0,test
original__059,faces_ffpp/original__059.npz,0,test
original__060,faces_ffpp/original__060.npz,0,test
original__063,faces_ffpp/original__063.npz,0,test
original__066,faces_ffpp/original__066.npz,0,test
original__067,faces_ffpp/original__067.npz,0,test
original__070,faces_ffpp/original__070.npz,0,test
original__072,faces_ffpp/original__072.npz,0,test
original__076,faces_ffpp/original__076.npz,0,test
original__078,faces_ffpp/original__078.npz,0,test
original__086,faces_ffpp/original__086.npz,0,test
original__088,faces_ffpp/original__088.npz,0,test
original__096,faces_ffpp/original__096.npz,0,test
original__101,faces_ffpp/original__101.npz,0,test
original__107,faces_ffpp/original__107.npz,0,test
original__110,faces_ffpp/original__110.npz,0,test
original__120,faces_ffpp/original__120.npz,0,test
original__136,faces_ffpp/original__136.npz,0,test
original__137,faces_ffpp/original__137.npz,0,test
original__139,faces_ffpp/original__139.npz,0,test
original__158,faces_ffpp/original__158.npz,0,test
original__168,faces_ffpp/original__168.npz,0,test
original__174,faces_ffpp/original__174.npz,0,test
original__184,faces_ffpp/original__184.npz,0,test
original__198,faces_ffpp/original__198.npz,0,test
original__199,faces_ffpp/original__199.npz,0,test
original__208,faces_ffpp/original__208.npz,0,test
original__209,faces_ffpp/original__209.npz,0,test
original__210,faces_ffpp/original__210.npz,0,test
original__213,faces_ffpp/original__213.npz,0,test
original__215,faces_ffpp/original__215.npz,0,test
original__218,faces_ffpp/original__218.npz,0,test
original__221,faces_ffpp/original__221.npz,0,test
original__235,faces_ffpp/original__235.npz,0,test
original__237,faces_ffpp/original__237.npz,0,test
original__244,faces_ffpp/original__244.npz,0,test
original__247,faces_ffpp/original__247.npz,0,test
original__254,faces_ffpp/original__254.npz,0,test
original__256,faces_ffpp/original__256.npz,0,test
original__259,faces_ffpp/original__259.npz,0,test
original__260,faces_ffpp/original__260.npz,0,test
original__261,faces_ffpp/original__261.npz,0,test
original__265,faces_ffpp/original__265.npz,0,test
original__275,faces_ffpp/original__275.npz,0,test
original__277,faces_ffpp/original__277.npz,0,test
original__280,faces_ffpp/original__280.npz,0,test
original__281,faces_ffpp/original__281.npz,0,test
original__289,faces_ffpp/original__289.npz,0,test
original__292,faces_ffpp/original__292.npz,0,test
original__294,faces_ffpp/original__294.npz,0,test
original__296,faces_ffpp/original__296.npz,0,test
original__298,faces_ffpp/original__298.npz,0,test
original__299,faces_ffpp/original__299.npz,0,test
original__307,faces_ffpp/original__307.npz,0,test
original__309,faces_ffpp/original__309.npz,0,test
original__310,faces_ffpp/original__310.npz,0,test
original__312,faces_ffpp/original__312.npz,0,test
original__314,faces_ffpp/original__314.npz,0,test
original__318,faces_ffpp/original__318.npz,0,test
original__319,faces_ffpp/original__319.npz,0,test
original__321,faces_ffpp/original__321.npz,0,test
original__327,faces_ffpp/original__327.npz,0,test
original__328,faces_ffpp/original__328.npz,0,test
original__332,faces_ffpp/original__332.npz,0,test
original__346,faces_ffpp/original__346.npz,0,test
original__351,faces_ffpp/original__351.npz,0,test
original__355,faces_ffpp/original__355.npz,0,test
original__361,faces_ffpp/original__361.npz,0,test
original__363,faces_ffpp/original__363.npz,0,test
original__365,faces_ffpp/original__365.npz,0,test
original__370,faces_ffpp/original__370.npz,0,test
original__371,faces_ffpp/original__371.npz,0,test
original__377,faces_ffpp/original__377.npz,0,test
original__382,faces_ffpp/original__382.npz,0,test
original__408,faces_ffpp/original__408.npz,0,test
original__411,faces_ffpp/original__411.npz,0,test
original__425,faces_ffpp/original__425.npz,0,test
original__429,faces_ffpp/original__429.npz,0,test
original__432,faces_ffpp/original__432.npz,0,test
original__436,faces_ffpp/original__436.npz,0,test
original__439,faces_ffpp/original__439.npz,0,test
original__445,faces_ffpp/original__445.npz,0,test
original__451,faces_ffpp/original__451.npz,0,test
original__462,faces_ffpp/original__462.npz,0,test
original__479,faces_ffpp/original__479.npz,0,test
original__486,faces_ffpp/original__486.npz,0,test
original__493,faces_ffpp/original__493.npz,0,test
original__494,faces_ffpp/original__494.npz,0,test
original__499,faces_ffpp/original__499.npz,0,test
original__513,faces_ffpp/original__513.npz,0,test
original__521,faces_ffpp/original__521.npz,0,test
original__522,faces_ffpp/original__522.npz,0,test
original__526,faces_ffpp/original__526.npz,0,test
original__527,faces_ffpp/original__527.npz,0,test
original__528,faces_ffpp/original__528.npz,0,test
original__529,faces_ffpp/original__529.npz,0,test
original__534,faces_ffpp/original__534.npz,0,test
original__542,faces_ffpp/original__542.npz,0,test
original__543,faces_ffpp/original__543.npz,0,test
original__548,faces_ffpp/original__548.npz,0,test
original__549,faces_ffpp/original__549.npz,0,test
original__554,faces_ffpp/original__554.npz,0,test
original__559,faces_ffpp/original__559.npz,0,test
original__570,faces_ffpp/original__570.npz,0,test
original__578,faces_ffpp/original__578.npz,0,test
original__583,faces_ffpp/original__583.npz,0,test
original__584,faces_ffpp/original__584.npz,0,test
original__589,faces_ffpp/original__589.npz,0,test
original__590,faces_ffpp/original__590.npz,0,test
original__595,faces_ffpp/original__595.npz,0,test
original__599,faces_ffpp/original__599.npz,0,test
original__601,faces_ffpp/original__601.npz,0,test
original__604,faces_ffpp/original__604.npz,0,test
original__613,faces_ffpp/original__613.npz,0,test
original__617,faces_ffpp/original__617.npz,0,test
original__621,faces_ffpp/original__621.npz,0,test
original__626,faces_ffpp/original__626.npz,0,test
original__635,faces_ffpp/original__635.npz,0,test
original__636,faces_ffpp/original__636.npz,0,test
original__643,faces_ffpp/original__643.npz,0,test
original__644,faces_ffpp/original__644.npz,0,test
original__649,faces_ffpp/original__649.npz,0,test
original__650,faces_ffpp/original__650.npz,0,test
original__652,faces_ffpp/original__652.npz,0,test
original__656,faces_ffpp/original__656.npz,0,test
original__660,faces_ffpp/original__660.npz,0,test
original__662,faces_ffpp/original__662.npz,0,test
original__668,faces_ffpp/original__668.npz,0,test
original__670,faces_ffpp/original__670.npz,0,test
original__677,faces_ffpp/original__677.npz,0,test
original__678,faces_ffpp/original__678.npz,0,test
original__679,faces_ffpp/original__679.npz,0,test
original__687,faces_ffpp/original__687.npz,0,test
original__689,faces_ffpp/original__689.npz,0,test
original__692,faces_ffpp/original__692.npz,0,test
original__697,faces_ffpp/original__697.npz,0,test
original__713,faces_ffpp/original__713.npz,0,test
original__714,faces_ffpp/original__714.npz,0,test
original__716,faces_ffpp/original__716.npz,0,test
original__721,faces_ffpp/original__721.npz,0,test
original__737,faces_ffpp/original__737.npz,0,test
original__740,faces_ffpp/original__740.npz,0,test
original__741,faces_ffpp/original__741.npz,0,test
original__749,faces_ffpp/original__749.npz,0,test
original__753,faces_ffpp/original__753.npz,0,test
original__761,faces_ffpp/original__761.npz,0,test
original__764,faces_ffpp/original__764.npz,0,test
original__767,faces_ffpp/original__767.npz,0,test
original__787,faces_ffpp/original__787.npz,0,test
original__800,faces_ffpp/original__800.npz,0,test
original__802,faces_ffpp/original__802.npz,0,test
original__810,faces_ffpp/original__810.npz,0,test
original__811,faces_ffpp/original__811.npz,0,test
original__816,faces_ffpp/original__816.npz,0,test
original__820,faces_ffpp/original__820.npz,0,test
original__822,faces_ffpp/original__822.npz,0,test
original__823,faces_ffpp/original__823.npz,0,test
original__826,faces_ffpp/original__826.npz,0,test
original__829,faces_ffpp/original__829.npz,0,test
original__837,faces_ffpp/original__837.npz,0,test
original__845,faces_ffpp/original__845.npz,0,test
original__849,faces_ffpp/original__849.npz,0,test
original__859,faces_ffpp/original__859.npz,0,test
original__865,faces_ffpp/original__865.npz,0,test
original__866,faces_ffpp/original__866.npz,0,test
original__867,faces_ffpp/original__867.npz,0,test
original__879,faces_ffpp/original__879.npz,0,test
original__883,faces_ffpp/original__883.npz,0,test
original__884,faces_ffpp/original__884.npz,0,test
original__892,faces_ffpp/original__892.npz,0,test
original__893,faces_ffpp/original__893.npz,0,test
original__899,faces_ffpp/original__899.npz,0,test
original__901,faces_ffpp/original__901.npz,0,test
original__902,faces_ffpp/original__902.npz,0,test
original__914,faces_ffpp/original__914.npz,0,test
original__917,faces_ffpp/original__917.npz,0,test
original__924,faces_ffpp/original__924.npz,0,test
original__936,faces_ffpp/original__936.npz,0,test
original__938,faces_ffpp/original__938.npz,0,test
original__941,faces_ffpp/original__941.npz,0,test
original__942,faces_ffpp/original__942.npz,0,test
original__947,faces_ffpp/original__947.npz,0,test
original__948,faces_ffpp/original__948.npz,0,test
original__959,faces_ffpp/original__959.npz,0,test
original__973,faces_ffpp/original__973.npz,0,test
original__974,faces_ffpp/original__974.npz,0,test
original__977,faces_ffpp/original__977.npz,0,test
original__978,faces_ffpp/original__978.npz,0,test
original__985,faces_ffpp/original__985.npz,0,test
original__986,faces_ffpp/original__986.npz,0,test
original__989,faces_ffpp/original__989.npz,0,test
original__995,faces_ffpp/original__995.npz,0,test
original__998,faces_ffpp/original__998.npz,0,test
deepfakes__010_005,faces_ffpp/deepfakes__010_005.npz,1,test
deepfakes__023_923,faces_ffpp/deepfakes__023_923.npz,1,test
deepfakes__025_067,faces_ffpp/deepfakes__025_067.npz,1,test
deepfakes__030_193,faces_ffpp/deepfakes__030_193.npz,1,test
deepfakes__039_058,faces_ffpp/deepfakes__039_058.npz,1,test
deepfakes__044_945,faces_ffpp/deepfakes__044_945.npz,1,test
deepfakes__054_071,faces_ffpp/deepfakes__054_071.npz,1,test
deepfakes__055_147,faces_ffpp/deepfakes__055_147.npz,1,test
deepfakes__059_050,faces_ffpp/deepfakes__059_050.npz,1,test
deepfakes__060_088,faces_ffpp/deepfakes__060_088.npz,1,test
